symbol,price,time
USDPUSDT,0.9992,2023-04-15 07:11:35.714
GALAUSDT,0.04262,2023-04-15 07:11:36.499
FIDAUSDT,0.4402,2023-04-15 07:11:37.260
AGLDUSDT,0.571,2023-04-15 07:11:38.030
BETAUSDT,0.09471,2023-04-15 07:11:38.806
RAREUSDT,0.1267,2023-04-15 07:11:39.569
MOVRUSDT,9.37,2023-04-15 07:11:40.328
CITYUSDT,5.83,2023-04-15 07:11:41.093
KP3RUSDT,83.01,2023-04-15 07:11:41.863
POWRUSDT,0.1973,2023-04-15 07:11:42.658
RNDRUSDT,1.718,2023-04-15 07:11:43.434
ALCXUSDT,20.94,2023-04-15 07:11:44.206
BICOUSDT,0.421,2023-04-15 07:11:44.995
FLUXUSDT,0.738,2023-04-15 07:11:45.768
HIGHUSDT,2.196,2023-04-15 07:11:46.539
OOKIUSDT,0.00432,2023-04-15 07:11:47.322
GLMRUSDT,0.4008,2023-04-15 07:11:48.098
LOKAUSDT,0.578,2023-04-15 07:11:48.881
SCRTUSDT,0.712,2023-04-15 07:11:49.650
API3USDT,1.685,2023-04-15 07:11:50.415
BTTCUSDT,6.3e-07,2023-04-15 07:11:51.183
ASTRUSDT,0.0717,2023-04-15 07:11:51.941
BIFIUSDT,514.5,2023-04-15 07:11:52.725
NEXOUSDT,0.703,2023-04-15 07:11:53.501
LUNCUSDT,0.00012705,2023-04-15 07:11:54.281
NEBLUSDT,0.52,2023-04-15 07:11:55.068
OSMOUSDT,0.845,2023-04-15 07:11:56.053
HOOKUSDT,2.1087,2023-04-15 07:11:56.821
HIFIUSDT,0.4346,2023-04-15 07:11:57.638
PROSUSDT,0.5339,2023-04-15 07:11:58.454
AGIXUSDT,0.45466,2023-04-15 07:11:59.222
LQTYUSDT,2.357,2023-04-15 07:12:00.027
BETHUSDT,2078.43,2023-04-15 07:12:00.790
USTCUSDT,0.02241565,2023-04-15 07:12:01.558
PROMUSDT,5.17,2023-04-15 07:12:02.334
LOOMUSDT,0.06701,2023-04-15 07:12:03.100
RDNTUSDT,0.4384,2023-04-15 07:12:03.880
QTUMUSDT,3.283,2023-04-15 07:12:14.718
TUSDUSDT,0.9991,2023-04-15 07:12:15.569
IOTAUSDT,0.2238,2023-04-15 07:12:16.343
NULSUSDT,0.2773,2023-04-15 07:12:17.178
USDCUSDT,0.9992,2023-04-15 07:12:17.960
LINKUSDT,7.695,2023-04-15 07:12:18.727
USDSUSDT,0.9968,2023-04-15 07:12:19.971
IOSTUSDT,0.01157,2023-04-15 07:12:20.760
CELRUSDT,0.0235,2023-04-15 07:12:22.042
DASHUSDT,59.22,2023-04-15 07:12:23.308
NANOUSDT,2.224,2023-04-15 07:12:24.095
MITHUSDT,0.00345,2023-04-15 07:12:24.860
ATOMUSDT,12.271,2023-04-15 07:12:25.632
ALGOUSDT,0.2249,2023-04-15 07:12:26.403
DOGEUSDT,0.08919,2023-04-15 07:12:27.186
DUSKUSDT,0.1935,2023-04-15 07:12:27.955
ANKRUSDT,0.03573,2023-04-15 07:12:28.721
NPXSUSDT,0.0070301,2023-04-15 07:12:29.494
TOMOUSDT,0.7301,2023-04-15 07:12:30.270
PERLUSDT,0.0323,2023-04-15 07:12:31.038
DENTUSDT,0.001149,2023-04-15 07:12:31.808
DOCKUSDT,0.02342,2023-04-15 07:12:32.584
BANDUSDT,1.951,2023-04-15 07:12:33.354
BUSDUSDT,0.9998,2023-04-15 07:12:34.126
BEAMUSDT,0.0652,2023-04-15 07:12:35.006
HBARUSDT,0.0679,2023-04-15 07:12:35.794
KAVAUSDT,0.924,2023-04-15 07:12:36.580
ARPAUSDT,0.04381,2023-04-15 07:12:37.368
IOTXUSDT,0.02938,2023-04-15 07:12:38.134
CTXCUSDT,0.2403,2023-04-15 07:12:38.889
TROYUSDT,0.003775,2023-04-15 07:12:39.651
VITEUSDT,0.02476,2023-04-15 07:12:40.417
DREPUSDT,0.4733,2023-04-15 07:12:41.183
BULLUSDT,1370.28,2023-04-15 07:12:41.955
BEARUSDT,11.16,2023-04-15 07:12:42.736
AIONUSDT,0.00943,2023-04-15 07:12:43.530
COTIUSDT,0.0832,2023-04-15 07:12:44.297
STPTUSDT,0.05523,2023-04-15 07:12:45.074
DATAUSDT,0.03925,2023-04-15 07:12:45.850
CTSIUSDT,0.1684,2023-04-15 07:12:46.650
HIVEUSDT,0.4326,2023-04-15 07:12:47.432
ARDRUSDT,0.0952,2023-04-15 07:12:48.199
LENDUSDT,0.51431,2023-04-15 07:12:48.965
STMXUSDT,0.006025,2023-04-15 07:12:49.736
COMPUSDT,44.68,2023-04-15 07:12:50.507
BKRWUSDT,0.0008453,2023-04-15 07:12:51.268
VTHOUSDT,0.001439,2023-04-15 07:12:52.035
MANAUSDT,0.6306,2023-04-15 07:12:52.799
IRISUSDT,0.0337,2023-04-15 07:12:53.562
SANDUSDT,0.6864,2023-04-15 07:12:54.331
LUNAUSDT,1.4063,2023-04-15 07:12:55.131
PAXGUSDT,2018.0,2023-04-15 07:12:55.959
WNXMUSDT,29.58,2023-04-15 07:12:56.736
BZRXUSDT,0.2156,2023-04-15 07:12:57.523
YFIIUSDT,1123.0,2023-04-15 07:12:58.458
EGLDUSDT,42.56,2023-04-15 07:12:59.263
RUNEUSDT,1.665,2023-04-15 07:13:00.135
WINGUSDT,7.38,2023-04-15 07:13:01.056
AVAXUSDT,19.03,2023-04-15 07:13:01.863
AAVEUSDT,81.4,2023-04-15 07:13:02.779
NEARUSDT,2.193,2023-04-15 07:13:03.543
AKROUSDT,0.00544,2023-04-15 07:13:04.307
HARDUSDT,0.1893,2023-04-15 07:13:05.088
UNFIUSDT,5.475,2023-04-15 07:13:05.989
ROSEUSDT,0.07198,2023-04-15 07:13:06.866
SUSDUSDT,0.996,2023-04-15 07:13:07.650
REEFUSDT,0.002982,2023-04-15 07:13:08.905
CELOUSDT,0.713,2023-04-15 07:13:10.232
FIROUSDT,2.281,2023-04-15 07:13:11.497
DODOUSDT,0.1894,2023-04-15 07:13:12.392
CAKEUSDT,3.614,2023-04-15 07:13:13.197
PONDUSDT,0.01057,2023-04-15 07:13:13.966
DEGOUSDT,2.212,2023-04-15 07:13:15.236
LINAUSDT,0.014422,2023-04-15 07:13:16.538
PERPUSDT,0.84708,2023-04-15 07:13:17.801
RAMPUSDT,0.0524,2023-04-15 07:13:18.588
AUTOUSDT,116.3,2023-04-15 07:13:19.362
BAKEUSDT,0.2156,2023-04-15 07:13:20.132
SHIBUSDT,1.117e-05,2023-04-15 07:13:20.889
POLSUSDT,0.462,2023-04-15 07:13:21.719
MASKUSDT,5.694,2023-04-15 07:13:22.489
TORNUSDT,4.06,2023-04-15 07:13:23.271
KEEPUSDT,0.6251,2023-04-15 07:13:24.044
KLAYUSDT,0.2671,2023-04-15 07:13:24.880
BONDUSDT,4.364,2023-04-15 07:13:25.654
DEXEUSDT,3.113,2023-04-15 07:13:26.434
FLOWUSDT,1.036,2023-04-15 07:13:27.204
MINAUSDT,0.798,2023-04-15 07:13:27.970
FARMUSDT,36.6,2023-04-15 07:13:28.741
MBOXUSDT,0.498,2023-04-15 07:13:29.517
GHSTUSDT,1.128,2023-04-15 07:13:30.287
WAXPUSDT,0.0738,2023-04-15 07:13:31.064
DYDXUSDT,2.697,2023-04-15 07:13:31.829
POLYUSDT,0.2696,2023-04-15 07:13:32.615
IDEXUSDT,0.05576,2023-04-15 07:13:33.418
VIDTUSDT,0.03821,2023-04-15 07:13:34.725
USDPUSDT,0.9992,2023-04-15 07:13:35.498
GALAUSDT,0.04264,2023-04-15 07:13:36.268
FIDAUSDT,0.4409,2023-04-15 07:13:37.036
AGLDUSDT,0.571,2023-04-15 07:13:37.812
BETAUSDT,0.09473,2023-04-15 07:13:38.606
RAREUSDT,0.127,2023-04-15 07:13:39.554
MOVRUSDT,9.36,2023-04-15 07:13:40.322
CITYUSDT,5.83,2023-04-15 07:13:41.097
KP3RUSDT,83.1,2023-04-15 07:13:41.873
POWRUSDT,0.1973,2023-04-15 07:13:42.646
RNDRUSDT,1.724,2023-04-15 07:13:43.446
ALCXUSDT,20.94,2023-04-15 07:13:44.221
BICOUSDT,0.421,2023-04-15 07:13:44.990
FLUXUSDT,0.739,2023-04-15 07:13:45.759
HIGHUSDT,2.195,2023-04-15 07:13:46.572
OOKIUSDT,0.00432,2023-04-15 07:13:47.362
GLMRUSDT,0.402,2023-04-15 07:13:48.132
LOKAUSDT,0.578,2023-04-15 07:13:48.915
SCRTUSDT,0.712,2023-04-15 07:13:49.684
API3USDT,1.685,2023-04-15 07:13:50.451
BTTCUSDT,6.3e-07,2023-04-15 07:13:51.223
ASTRUSDT,0.0719,2023-04-15 07:13:52.014
BIFIUSDT,513.6,2023-04-15 07:13:52.776
NEXOUSDT,0.703,2023-04-15 07:13:53.562
LUNCUSDT,0.00012699,2023-04-15 07:13:54.319
NEBLUSDT,0.514,2023-04-15 07:13:55.146
OSMOUSDT,0.844,2023-04-15 07:13:55.913
HOOKUSDT,2.107,2023-04-15 07:13:56.687
HIFIUSDT,0.4346,2023-04-15 07:13:57.457
PROSUSDT,0.5338,2023-04-15 07:13:58.274
AGIXUSDT,0.45554,2023-04-15 07:13:59.038
LQTYUSDT,2.366,2023-04-15 07:13:59.806
BETHUSDT,2077.86,2023-04-15 07:14:00.567
USTCUSDT,0.0224182,2023-04-15 07:14:01.343
PROMUSDT,5.17,2023-04-15 07:14:02.102
LOOMUSDT,0.0673,2023-04-15 07:14:02.872
RDNTUSDT,0.441,2023-04-15 07:14:03.646
QTUMUSDT,3.285,2023-04-15 07:14:14.927
TUSDUSDT,0.999,2023-04-15 07:14:15.702
IOTAUSDT,0.2237,2023-04-15 07:14:16.513
NULSUSDT,0.2773,2023-04-15 07:14:17.304
USDCUSDT,0.9992,2023-04-15 07:14:18.113
LINKUSDT,7.697,2023-04-15 07:14:19.380
USDSUSDT,0.9968,2023-04-15 07:14:20.170
IOSTUSDT,0.01158,2023-04-15 07:14:20.955
CELRUSDT,0.02349,2023-04-15 07:14:21.730
DASHUSDT,59.23,2023-04-15 07:14:22.502
NANOUSDT,2.224,2023-04-15 07:14:23.271
MITHUSDT,0.00345,2023-04-15 07:14:24.037
ATOMUSDT,12.269,2023-04-15 07:14:24.801
ALGOUSDT,0.225,2023-04-15 07:14:25.573
DOGEUSDT,0.08924,2023-04-15 07:14:26.345
DUSKUSDT,0.1935,2023-04-15 07:14:27.107
ANKRUSDT,0.03575,2023-04-15 07:14:27.869
NPXSUSDT,0.0070301,2023-04-15 07:14:28.656
TOMOUSDT,0.7299,2023-04-15 07:14:29.423
PERLUSDT,0.03231,2023-04-15 07:14:30.206
DENTUSDT,0.00115,2023-04-15 07:14:30.985
DOCKUSDT,0.02342,2023-04-15 07:14:31.771
BANDUSDT,1.95,2023-04-15 07:14:32.545
BUSDUSDT,0.9998,2023-04-15 07:14:33.319
BEAMUSDT,0.0652,2023-04-15 07:14:34.087
HBARUSDT,0.0678,2023-04-15 07:14:34.849
KAVAUSDT,0.926,2023-04-15 07:14:35.619
ARPAUSDT,0.04383,2023-04-15 07:14:36.390
IOTXUSDT,0.0294,2023-04-15 07:14:37.145
CTXCUSDT,0.2398,2023-04-15 07:14:37.918
TROYUSDT,0.003771,2023-04-15 07:14:38.690
VITEUSDT,0.02478,2023-04-15 07:14:39.459
DREPUSDT,0.4738,2023-04-15 07:14:40.234
BULLUSDT,1370.28,2023-04-15 07:14:41.005
BEARUSDT,11.16,2023-04-15 07:14:41.768
AIONUSDT,0.00943,2023-04-15 07:14:42.534
COTIUSDT,0.0832,2023-04-15 07:14:43.305
STPTUSDT,0.05523,2023-04-15 07:14:44.065
DATAUSDT,0.03928,2023-04-15 07:14:44.825
CTSIUSDT,0.1685,2023-04-15 07:14:45.590
HIVEUSDT,0.433,2023-04-15 07:14:46.435
ARDRUSDT,0.0952,2023-04-15 07:14:47.223
LENDUSDT,0.51431,2023-04-15 07:14:47.987
STMXUSDT,0.006026,2023-04-15 07:14:49.247
COMPUSDT,44.68,2023-04-15 07:14:50.017
BKRWUSDT,0.0008453,2023-04-15 07:14:50.881
VTHOUSDT,0.001437,2023-04-15 07:14:51.703
MANAUSDT,0.631,2023-04-15 07:14:52.469
IRISUSDT,0.03373,2023-04-15 07:14:53.237
SANDUSDT,0.6873,2023-04-15 07:14:53.997
LUNAUSDT,1.4076,2023-04-15 07:14:54.763
PAXGUSDT,2019.0,2023-04-15 07:14:55.534
WNXMUSDT,29.58,2023-04-15 07:14:56.317
BZRXUSDT,0.2156,2023-04-15 07:14:57.094
YFIIUSDT,1122.3,2023-04-15 07:14:57.864
EGLDUSDT,42.6,2023-04-15 07:14:58.627
RUNEUSDT,1.666,2023-04-15 07:14:59.392
WINGUSDT,7.39,2023-04-15 07:15:00.152
AVAXUSDT,19.05,2023-04-15 07:15:00.921
AAVEUSDT,81.5,2023-04-15 07:15:01.691
NEARUSDT,2.197,2023-04-15 07:15:02.464
AKROUSDT,0.0054,2023-04-15 07:15:03.230
HARDUSDT,0.1895,2023-04-15 07:15:04.000
UNFIUSDT,5.475,2023-04-15 07:15:04.769
ROSEUSDT,0.07201,2023-04-15 07:15:05.543
SUSDUSDT,0.996,2023-04-15 07:15:06.314
REEFUSDT,0.002987,2023-04-15 07:15:07.213
CELOUSDT,0.713,2023-04-15 07:15:07.980
FIROUSDT,2.276,2023-04-15 07:15:08.744
DODOUSDT,0.1894,2023-04-15 07:15:09.554
CAKEUSDT,3.616,2023-04-15 07:15:10.879
PONDUSDT,0.01057,2023-04-15 07:15:11.727
DEGOUSDT,2.212,2023-04-15 07:15:13.027
LINAUSDT,0.014428,2023-04-15 07:15:13.808
PERPUSDT,0.8478,2023-04-15 07:15:15.058
RAMPUSDT,0.0524,2023-04-15 07:15:15.838
AUTOUSDT,118.6,2023-04-15 07:15:16.601
BAKEUSDT,0.2158,2023-04-15 07:15:17.372
SHIBUSDT,1.118e-05,2023-04-15 07:15:18.138
POLSUSDT,0.462,2023-04-15 07:15:19.388
MASKUSDT,5.696,2023-04-15 07:15:20.158
TORNUSDT,4.06,2023-04-15 07:15:20.928
KEEPUSDT,0.6251,2023-04-15 07:15:21.690
KLAYUSDT,0.2675,2023-04-15 07:15:22.453
BONDUSDT,4.364,2023-04-15 07:15:23.249
DEXEUSDT,3.113,2023-04-15 07:15:24.014
FLOWUSDT,1.036,2023-04-15 07:15:25.273
MINAUSDT,0.799,2023-04-15 07:15:26.048
FARMUSDT,36.6,2023-04-15 07:15:26.824
MBOXUSDT,0.498,2023-04-15 07:15:27.592
GHSTUSDT,1.129,2023-04-15 07:15:28.378
WAXPUSDT,0.0739,2023-04-15 07:15:29.145
DYDXUSDT,2.696,2023-04-15 07:15:29.930
POLYUSDT,0.2696,2023-04-15 07:15:30.702
IDEXUSDT,0.05579,2023-04-15 07:15:31.971
VIDTUSDT,0.03821,2023-04-15 07:15:32.758
USDPUSDT,0.9991,2023-04-15 07:15:33.554
GALAUSDT,0.04263,2023-04-15 07:15:34.317
FIDAUSDT,0.441,2023-04-15 07:15:35.146
AGLDUSDT,0.571,2023-04-15 07:15:35.912
BETAUSDT,0.09479,2023-04-15 07:15:36.691
RAREUSDT,0.127,2023-04-15 07:15:37.461
MOVRUSDT,9.37,2023-04-15 07:15:38.226
CITYUSDT,5.83,2023-04-15 07:15:38.997
KP3RUSDT,83.15,2023-04-15 07:15:39.761
POWRUSDT,0.1973,2023-04-15 07:15:40.529
RNDRUSDT,1.723,2023-04-15 07:15:41.291
ALCXUSDT,20.94,2023-04-15 07:15:42.548
BICOUSDT,0.421,2023-04-15 07:15:43.310
FLUXUSDT,0.737,2023-04-15 07:15:44.075
HIGHUSDT,2.196,2023-04-15 07:15:44.856
OOKIUSDT,0.00433,2023-04-15 07:15:45.627
GLMRUSDT,0.4026,2023-04-15 07:15:46.392
LOKAUSDT,0.5782,2023-04-15 07:15:47.163
SCRTUSDT,0.712,2023-04-15 07:15:47.947
API3USDT,1.685,2023-04-15 07:15:48.723
BTTCUSDT,6.3e-07,2023-04-15 07:15:49.543
ASTRUSDT,0.0718,2023-04-15 07:15:50.314
BIFIUSDT,513.6,2023-04-15 07:15:51.087
NEXOUSDT,0.704,2023-04-15 07:15:51.856
LUNCUSDT,0.00012699,2023-04-15 07:15:52.626
NEBLUSDT,0.501,2023-04-15 07:15:53.384
OSMOUSDT,0.845,2023-04-15 07:15:54.153
HOOKUSDT,2.1103,2023-04-15 07:15:54.917
HIFIUSDT,0.4336,2023-04-15 07:15:55.679
PROSUSDT,0.5333,2023-04-15 07:15:56.447
AGIXUSDT,0.454,2023-04-15 07:15:57.214
LQTYUSDT,2.367,2023-04-15 07:15:57.981
BETHUSDT,2077.25,2023-04-15 07:15:58.745
USTCUSDT,0.02237,2023-04-15 07:15:59.567
PROMUSDT,5.17,2023-04-15 07:16:00.335
LOOMUSDT,0.06701,2023-04-15 07:16:01.107
RDNTUSDT,0.4423,2023-04-15 07:16:01.873
QTUMUSDT,3.285,2023-04-15 07:16:13.640
TUSDUSDT,0.999,2023-04-15 07:16:14.901
IOTAUSDT,0.2238,2023-04-15 07:16:16.157
NULSUSDT,0.2773,2023-04-15 07:16:17.426
USDCUSDT,0.9991,2023-04-15 07:16:18.190
LINKUSDT,7.693,2023-04-15 07:16:18.960
USDSUSDT,0.9968,2023-04-15 07:16:19.769
IOSTUSDT,0.01158,2023-04-15 07:16:20.546
CELRUSDT,0.02358,2023-04-15 07:16:21.313
DASHUSDT,59.16,2023-04-15 07:16:22.077
NANOUSDT,2.224,2023-04-15 07:16:22.848
MITHUSDT,0.00345,2023-04-15 07:16:23.618
ATOMUSDT,12.257,2023-04-15 07:16:24.386
ALGOUSDT,0.2251,2023-04-15 07:16:25.175
DOGEUSDT,0.08915,2023-04-15 07:16:26.012
DUSKUSDT,0.1935,2023-04-15 07:16:26.781
ANKRUSDT,0.03575,2023-04-15 07:16:27.540
NPXSUSDT,0.0070301,2023-04-15 07:16:28.311
TOMOUSDT,0.7292,2023-04-15 07:16:29.080
PERLUSDT,0.03227,2023-04-15 07:16:29.854
DENTUSDT,0.001152,2023-04-15 07:16:30.620
DOCKUSDT,0.02342,2023-04-15 07:16:31.389
BANDUSDT,1.951,2023-04-15 07:16:32.152
BUSDUSDT,0.9998,2023-04-15 07:16:32.915
BEAMUSDT,0.0652,2023-04-15 07:16:33.688
HBARUSDT,0.0677,2023-04-15 07:16:34.545
KAVAUSDT,0.926,2023-04-15 07:16:35.307
ARPAUSDT,0.04379,2023-04-15 07:16:36.069
IOTXUSDT,0.0294,2023-04-15 07:16:36.834
CTXCUSDT,0.2398,2023-04-15 07:16:37.608
TROYUSDT,0.00378,2023-04-15 07:16:38.370
VITEUSDT,0.02478,2023-04-15 07:16:39.143
DREPUSDT,0.4729,2023-04-15 07:16:39.921
BULLUSDT,1370.28,2023-04-15 07:16:40.687
BEARUSDT,11.16,2023-04-15 07:16:41.459
AIONUSDT,0.00943,2023-04-15 07:16:42.234
COTIUSDT,0.0832,2023-04-15 07:16:43.116
STPTUSDT,0.0551,2023-04-15 07:16:43.884
DATAUSDT,0.0393,2023-04-15 07:16:44.663
CTSIUSDT,0.1695,2023-04-15 07:16:45.430
HIVEUSDT,0.433,2023-04-15 07:16:46.254
ARDRUSDT,0.0952,2023-04-15 07:16:47.020
LENDUSDT,0.51431,2023-04-15 07:16:47.796
STMXUSDT,0.006026,2023-04-15 07:16:48.563
COMPUSDT,44.68,2023-04-15 07:16:49.331
BKRWUSDT,0.0008453,2023-04-15 07:16:50.103
VTHOUSDT,0.001437,2023-04-15 07:16:50.868
MANAUSDT,0.6307,2023-04-15 07:16:51.635
IRISUSDT,0.03371,2023-04-15 07:16:52.403
SANDUSDT,0.6871,2023-04-15 07:16:53.167
LUNAUSDT,1.4067,2023-04-15 07:16:53.929
PAXGUSDT,2019.0,2023-04-15 07:16:54.700
WNXMUSDT,29.58,2023-04-15 07:16:55.465
BZRXUSDT,0.2156,2023-04-15 07:16:56.232
YFIIUSDT,1120.3,2023-04-15 07:16:57.068
EGLDUSDT,42.57,2023-04-15 07:16:57.826
RUNEUSDT,1.666,2023-04-15 07:16:58.598
WINGUSDT,7.38,2023-04-15 07:16:59.412
AVAXUSDT,19.05,2023-04-15 07:17:00.226
AAVEUSDT,81.5,2023-04-15 07:17:01.063
NEARUSDT,2.196,2023-04-15 07:17:01.840
AKROUSDT,0.00532,2023-04-15 07:17:02.601
HARDUSDT,0.1895,2023-04-15 07:17:03.361
UNFIUSDT,5.477,2023-04-15 07:17:04.139
ROSEUSDT,0.07185,2023-04-15 07:17:05.993
SUSDUSDT,0.996,2023-04-15 07:17:06.781
REEFUSDT,0.002986,2023-04-15 07:17:07.543
CELOUSDT,0.713,2023-04-15 07:17:08.308
FIROUSDT,2.279,2023-04-15 07:17:09.081
DODOUSDT,0.1892,2023-04-15 07:17:09.845
CAKEUSDT,3.614,2023-04-15 07:17:10.617
PONDUSDT,0.01057,2023-04-15 07:17:11.423
DEGOUSDT,2.209,2023-04-15 07:17:12.683
LINAUSDT,0.014413,2023-04-15 07:17:13.960
PERPUSDT,0.84761,2023-04-15 07:17:14.741
RAMPUSDT,0.0524,2023-04-15 07:17:16.489
AUTOUSDT,116.2,2023-04-15 07:17:17.316
BAKEUSDT,0.2158,2023-04-15 07:17:18.623
SHIBUSDT,1.118e-05,2023-04-15 07:17:19.438
POLSUSDT,0.462,2023-04-15 07:17:20.459
MASKUSDT,5.694,2023-04-15 07:17:21.236
TORNUSDT,4.06,2023-04-15 07:17:22.513
KEEPUSDT,0.6251,2023-04-15 07:17:23.269
KLAYUSDT,0.2676,2023-04-15 07:17:24.032
BONDUSDT,4.378,2023-04-15 07:17:24.801
DEXEUSDT,3.114,2023-04-15 07:17:25.605
FLOWUSDT,1.037,2023-04-15 07:17:26.385
MINAUSDT,0.801,2023-04-15 07:17:27.156
FARMUSDT,36.6,2023-04-15 07:17:27.926
MBOXUSDT,0.498,2023-04-15 07:17:28.694
GHSTUSDT,1.13,2023-04-15 07:17:29.467
WAXPUSDT,0.0737,2023-04-15 07:17:30.228
DYDXUSDT,2.698,2023-04-15 07:17:31.013
POLYUSDT,0.2696,2023-04-15 07:17:31.775
IDEXUSDT,0.0558,2023-04-15 07:17:32.563
VIDTUSDT,0.03821,2023-04-15 07:17:33.326
USDPUSDT,0.9991,2023-04-15 07:17:34.117
GALAUSDT,0.0426,2023-04-15 07:17:34.888
FIDAUSDT,0.4411,2023-04-15 07:17:35.661
AGLDUSDT,0.572,2023-04-15 07:17:36.424
BETAUSDT,0.09481,2023-04-15 07:17:37.196
RAREUSDT,0.1272,2023-04-15 07:17:37.969
MOVRUSDT,9.37,2023-04-15 07:17:38.742
CITYUSDT,5.81,2023-04-15 07:17:39.509
KP3RUSDT,83.16,2023-04-15 07:17:40.275
POWRUSDT,0.1973,2023-04-15 07:17:41.074
RNDRUSDT,1.725,2023-04-15 07:17:41.845
ALCXUSDT,20.91,2023-04-15 07:17:42.614
BICOUSDT,0.421,2023-04-15 07:17:43.377
FLUXUSDT,0.736,2023-04-15 07:17:44.191
HIGHUSDT,2.197,2023-04-15 07:17:44.961
OOKIUSDT,0.00434,2023-04-15 07:17:45.727
GLMRUSDT,0.4014,2023-04-15 07:17:46.500
LOKAUSDT,0.5777,2023-04-15 07:17:47.303
SCRTUSDT,0.713,2023-04-15 07:17:48.066
API3USDT,1.685,2023-04-15 07:17:48.824
BTTCUSDT,6.3e-07,2023-04-15 07:17:49.591
ASTRUSDT,0.0718,2023-04-15 07:17:50.362
BIFIUSDT,513.6,2023-04-15 07:17:51.124
NEXOUSDT,0.702,2023-04-15 07:17:51.890
LUNCUSDT,0.00012699,2023-04-15 07:17:52.657
NEBLUSDT,0.501,2023-04-15 07:17:53.449
OSMOUSDT,0.846,2023-04-15 07:17:54.226
HOOKUSDT,2.11,2023-04-15 07:17:55.003
HIFIUSDT,0.4345,2023-04-15 07:17:56.066
PROSUSDT,0.5337,2023-04-15 07:17:56.906
AGIXUSDT,0.45152,2023-04-15 07:17:57.700
LQTYUSDT,2.367,2023-04-15 07:17:58.538
BETHUSDT,2078.4,2023-04-15 07:17:59.326
USTCUSDT,0.0224268,2023-04-15 07:18:00.093
PROMUSDT,5.18,2023-04-15 07:18:00.856
LOOMUSDT,0.06697,2023-04-15 07:18:01.625
RDNTUSDT,0.4404,2023-04-15 07:18:02.400
QTUMUSDT,3.287,2023-04-15 07:18:13.722
TUSDUSDT,0.999,2023-04-15 07:18:15.025
IOTAUSDT,0.2239,2023-04-15 07:18:15.790
NULSUSDT,0.2776,2023-04-15 07:18:17.534
USDCUSDT,0.9991,2023-04-15 07:18:18.298
LINKUSDT,7.693,2023-04-15 07:18:19.165
USDSUSDT,0.9968,2023-04-15 07:18:19.927
IOSTUSDT,0.01158,2023-04-15 07:18:20.702
CELRUSDT,0.02359,2023-04-15 07:18:21.465
DASHUSDT,59.19,2023-04-15 07:18:22.238
NANOUSDT,2.224,2023-04-15 07:18:23.015
MITHUSDT,0.00345,2023-04-15 07:18:23.895
ATOMUSDT,12.258,2023-04-15 07:18:24.701
ALGOUSDT,0.2251,2023-04-15 07:18:25.476
DOGEUSDT,0.08913,2023-04-15 07:18:26.271
DUSKUSDT,0.1936,2023-04-15 07:18:27.039
ANKRUSDT,0.03576,2023-04-15 07:18:27.800
NPXSUSDT,0.0070301,2023-04-15 07:18:28.566
TOMOUSDT,0.7299,2023-04-15 07:18:29.336
PERLUSDT,0.03233,2023-04-15 07:18:30.105
DENTUSDT,0.001153,2023-04-15 07:18:30.881
DOCKUSDT,0.02341,2023-04-15 07:18:31.648
BANDUSDT,1.95,2023-04-15 07:18:32.419
BUSDUSDT,0.9998,2023-04-15 07:18:33.714
BEAMUSDT,0.0652,2023-04-15 07:18:34.475
HBARUSDT,0.0677,2023-04-15 07:18:35.247
KAVAUSDT,0.925,2023-04-15 07:18:36.016
ARPAUSDT,0.04381,2023-04-15 07:18:36.783
IOTXUSDT,0.02937,2023-04-15 07:18:37.546
CTXCUSDT,0.2386,2023-04-15 07:18:38.326
TROYUSDT,0.003786,2023-04-15 07:18:39.107
VITEUSDT,0.02479,2023-04-15 07:18:39.872
DREPUSDT,0.4729,2023-04-15 07:18:40.648
BULLUSDT,1370.28,2023-04-15 07:18:41.407
BEARUSDT,11.16,2023-04-15 07:18:42.178
AIONUSDT,0.00943,2023-04-15 07:18:42.942
COTIUSDT,0.0831,2023-04-15 07:18:43.711
STPTUSDT,0.05511,2023-04-15 07:18:44.479
DATAUSDT,0.0393,2023-04-15 07:18:45.242
CTSIUSDT,0.1691,2023-04-15 07:18:46.004
HIVEUSDT,0.4328,2023-04-15 07:18:46.776
ARDRUSDT,0.0952,2023-04-15 07:18:47.554
LENDUSDT,0.51431,2023-04-15 07:18:48.322
STMXUSDT,0.006029,2023-04-15 07:18:49.086
COMPUSDT,44.7,2023-04-15 07:18:49.868
BKRWUSDT,0.0008453,2023-04-15 07:18:50.649
VTHOUSDT,0.001437,2023-04-15 07:18:51.410
MANAUSDT,0.631,2023-04-15 07:18:52.184
IRISUSDT,0.0337,2023-04-15 07:18:52.972
SANDUSDT,0.6867,2023-04-15 07:18:53.777
LUNAUSDT,1.406,2023-04-15 07:18:54.570
PAXGUSDT,2018.0,2023-04-15 07:18:55.324
WNXMUSDT,29.63,2023-04-15 07:18:56.103
BZRXUSDT,0.2156,2023-04-15 07:18:56.873
YFIIUSDT,1120.3,2023-04-15 07:18:57.638
EGLDUSDT,42.57,2023-04-15 07:18:58.398
RUNEUSDT,1.666,2023-04-15 07:18:59.162
WINGUSDT,7.38,2023-04-15 07:18:59.934
AVAXUSDT,19.04,2023-04-15 07:19:00.698
AAVEUSDT,81.5,2023-04-15 07:19:01.467
